2.00067 -30.076 -52.8635 4 8 0
2.04953 -29.7156 -53.1288 4 8 0
2.10005 -29.354 -53.3949 4 8 0
2.15206 -28.9914 -53.6606 4 8 0
2.20538 -28.6278 -53.9262 4 8 0
2.25984 -28.2642 -54.1925 4 8 0
2.31524 -27.8997 -54.4588 4 8 0
2.37142 -27.5352 -54.7252 4 8 0
2.42818 -27.171 -54.9926 4 8 0
2.48536 -26.806 -55.2608 4 8 0
2.54276 -26.4414 -55.529 4 8 0
2.60022 -26.0767 -55.7982 4 8 0
2.65754 -25.7121 -56.0676 4 8 0
2.71455 -25.3472 -56.3379 4 8 0
2.77108 -24.9828 -56.6089 4 8 0
2.82694 -24.6176 -56.8813 4 8 0
2.88197 -24.2528 -57.153 4 8 0
2.936 -23.8875 -57.4271 4 8 0
2.98886 -23.5225 -57.7013 4 8 0
3.0404 -23.1568 -57.9757 4 8 0
3.09046 -22.7905 -58.2513 4 8 0
3.1389 -22.4242 -58.5269 4 8 0
3.18557 -22.0572 -58.8035 4 8 0
3.23034 -21.6906 -59.0797 4 8 0
3.2731 -21.3221 -59.3573 4 8 0
3.31372 -20.9536 -59.6344 4 8 0
3.35211 -20.5846 -59.9124 4 8 0
3.38818 -20.2161 -60.1903 4 8 0
3.42185 -19.8442 -60.4679 4 8 0
3.45304 -19.4737 -60.7449 4 8 0
3.48171 -19.1013 -61.0219 4 8 0
3.50781 -18.7286 -61.2985 4 8 0
3.53131 -18.3545 -61.575 4 8 0
3.55218 -17.9807 -61.8499 4 8 0
3.57043 -17.6054 -62.1238 4 8 0
3.58605 -17.2283 -62.3979 4 8 0
3.59906 -16.8512 -62.6703 4 8 0
3.60947 -16.4727 -62.9404 4 8 0
3.61733 -16.0932 -63.2109 4 8 0
3.62268 -15.7136 -63.479 4 8 0
3.62555 -15.3307 -63.7456 4 8 0
3.62612 -15.0663 -63.929 3 8 0
3.62494 -14.6839 -64.1916 3 8 0
3.62146 -14.2969 -64.4538 3 8 0
3.61573 -13.9105 -64.7131 3 8 0
3.60783 -13.5237 -64.9713 3 8 0
3.59784 -13.1331 -65.2266 3 8 0
3.58583 -12.7407 -65.4789 3 8 0
3.57189 -12.3476 -65.7306 3 8 0
3.55608 -11.9539 -65.9792 3 8 0
3.5385 -11.556 -66.225 3 8 0
3.51922 -11.1555 -66.4686 3 8 0
3.49832 -10.7547 -66.7095 3 8 0
3.47589 -10.3497 -66.9487 3 8 0
3.452 -9.94315 -67.1847 3 8 0
3.42674 -9.53411 -67.4175 3 8 0
3.40017 -9.12357 -67.6491 3 8 0
3.37239 -8.70811 -67.8766 3 8 0
3.34345 -8.29043 -68.1027 3 8 0
3.31344 -7.86741 -68.3249 3 8 0
3.28243 -7.44197 -68.5453 3 8 0
3.25049 -7.01554 -68.7626 3 8 0
3.21768 -6.5829 -68.9769 3 8 0
3.18407 -6.14549 -69.1887 3 8 0
3.14972 -5.70589 -69.3977 3 8 0
3.11471 -5.2632 -69.6038 3 8 0
3.07908 -4.81251 -69.8071 3 8 0
3.0429 -4.359 -70.0076 3 8 0
3.00623 -3.89986 -70.2054 3 8 0
2.96912 -3.43671 -70.4003 3 8 0
2.93162 -2.96865 -70.5923 3 8 0
2.89378 -2.49454 -70.7815 3 8 0
2.85566 -2.01587 -70.9679 3 8 0
2.8173 -1.53446 -71.1508 3 8 0
2.77875 -1.04187 -71.3324 3 8 0
2.74005 -0.544086 -71.5094 3 8 0
2.70124 -0.0427262 -71.6852 3 8 0
2.66237 0.467439 -71.8567 3 8 0
2.62346 0.983298 -72.0266 3 8 0
2.58457 1.50349 -72.1931 3 8 0
2.54572 2.03327 -72.3564 3 8 0
2.50694 2.56922 -72.5176 3 8 0
2.46827 3.11136 -72.6755 3 8 0
2.42974 3.65987 -72.8308 3 8 0
2.39137 4.21488 -72.9834 3 8 0
2.35319 4.77932 -73.133 3 8 0
2.31522 5.35144 -73.28 3 8 0
2.27749 5.93039 -73.4239 3 8 0
2.24002 6.5105 -73.5649 3 8 0
2.20283 7.10538 -73.7046 3 8 0
2.16593 7.70721 -73.8402 3 8 0
2.12934 8.317 -73.9741 3 8 0
2.09308 8.93132 -74.1042 3 8 0
2.05716 9.55251 -74.2331 3 8 0
2.0216 10.1818 -74.3584 3 8 0
1.9864 10.8189 -74.4812 3 8 0
1.95158 11.4627 -74.6021 3 8 0
1.91714 12.1129 -74.7197 3 8 0
1.88309 12.7689 -74.8352 3 8 0
1.84945 13.4311 -74.9485 3 8 0
1.8162 14.0943 -75.0588 3 8 0
1.78338 14.7673 -75.1674 3 8 0
1.75096 15.4481 -75.2723 3 8 0
1.71897 16.1391 -75.376 3 8 0
1.6874 16.8286 -75.4782 3 8 0
1.65626 17.5224 -75.5769 3 8 0
1.62554 18.22 -75.6742 3 8 0
1.59525 18.9211 -75.7681 3 8 0
1.5654 19.6251 -75.8613 3 8 0
1.53598 20.3294 -75.9518 3 8 0
1.50699 21.0371 -76.0393 3 8 0
1.47844 21.7462 -76.1267 3 8 0
1.45032 22.4518 -76.2108 3 8 0
1.42264 23.1613 -76.2932 3 8 0
1.3954 23.8703 -76.3732 3 8 0
1.36859 24.5878 -76.4521 3 8 0
1.34222 25.2943 -76.5287 3 8 0
1.31629 25.9981 -76.604 3 8 0
1.2908 26.6987 -76.6771 3 8 0
1.26574 27.3951 -76.7477 3 8 0
1.24112 28.0868 -76.8177 3 8 0
1.21694 28.7701 -76.8857 3 8 0
1.1932 29.45 -76.9509 3 8 0
1.1699 30.1231 -77.0163 3 8 0
1.14703 30.7871 -77.0791 3 8 0
1.1246 31.4437 -77.1401 3 8 0
1.10261 32.0914 -77.1999 3 8 0
1.08104 32.7326 -77.2581 3 8 0
1.05991 33.3607 -77.3151 3 8 0
1.03921 33.9782 -77.3694 3 8 0
1.01894 34.5824 -77.4241 3 8 0
0.999083 35.1768 -77.4755 3 8 0
0.979648 35.7604 -77.5276 3 8 0
0.960628 36.3376 -77.5771 3 8 0
0.942016 36.8972 -77.6255 3 8 0
0.923809 37.4439 -77.6721 3 8 0
0.906001 37.9745 -77.7178 3 8 0
0.888585 38.4955 -77.7633 3 8 0
0.871555 39.0031 -77.8066 3 8 0
0.854904 39.4985 -77.8489 3 8 0
0.838626 39.9782 -77.8906 3 8 0
0.822713 40.4443 -77.9298 3 8 0
0.807158 40.8954 -77.9698 3 8 0
0.791953 41.334 -78.0081 3 8 0
0.777092 41.7591 -78.0447 3 8 0
0.762567 42.174 -78.0817 3 8 0
0.74837 42.577 -78.1163 3 8 0
0.734493 42.9673 -78.1515 3 8 0
0.720931 43.3426 -78.1841 3 8 0
0.707674 43.708 -78.218 3 8 0
0.694716 44.061 -78.2496 3 8 0
0.682051 44.4002 -78.2814 3 8 0
0.66967 44.7298 -78.3107 3 8 0
0.657568 45.0476 -78.3416 3 8 0
0.645738 45.3529 -78.3704 3 8 0
0.634173 45.6467 -78.3988 3 8 0
0.622868 45.9293 -78.4267 3 8 0
0.611815 46.2 -78.4531 3 8 0
0.60101 46.4667 -78.4805 3 8 0
0.590446 46.7232 -78.5057 3 8 0
0.580117 46.97 -78.5317 3 8 0
0.570018 47.2039 -78.5556 3 8 0
0.560144 47.4281 -78.5808 3 8 0
0.550489 47.6506 -78.6041 3 8 0
0.541048 47.8585 -78.6275 3 8 0
0.531815 48.0574 -78.6497 3 8 0
0.522787 48.2553 -78.6714 3 8 0
0.513957 48.441 -78.6942 3 8 0
0.505321 48.6185 -78.7145 3 8 0
0.496874 48.7898 -78.7351 3 8 0
0.488611 48.9533 -78.7567 3 8 0
0.480528 49.1091 -78.7758 3 8 0
0.47262 49.258 -78.7962 3 8 0
0.464882 49.4037 -78.8144 3 8 0
0.457311 49.5427 -78.8341 3 8 0
0.449901 49.6727 -78.8522 3 8 0
0.442649 49.8004 -78.8706 3 8 0
0.43555 49.9217 -78.8875 3 8 0
0.4286 50.0323 -78.9057 3 8 0
0.421795 50.1411 -78.9221 3 8 0
0.415131 50.2489 -78.9393 3 8 0
0.408605 50.3511 -78.9548 3 8 0
0.402212 50.4445 -78.9719 3 8 0
0.395948 50.5324 -78.9872 3 8 0
0.389811 50.6258 -79.0027 3 8 0
0.383796 50.7077 -79.0185 3 8 0
0.377901 50.7846 -79.0325 3 8 0
0.372121 50.8548 -79.0474 3 8 0
0.366455 50.9282 -79.0625 3 8 0
0.360898 50.9971 -79.0765 3 8 0
0.355449 51.0599 -79.0908 3 8 0
0.350105 51.1212 -79.1037 3 8 0
0.344863 51.1782 -79.1179 3 8 0
0.339721 51.2301 -79.1309 3 8 0
0.334677 51.2816 -79.144 3 8 0
0.329729 51.3292 -79.1571 3 8 0
0.324874 51.3726 -79.1693 3 8 0
